Regione,Cod_ATECO,Descrizione,Livello,Sezione,Nome_sezione,Rischio,Imprese_con_dipendenti,Addetti,Anno
Puglia,35,"Fornitura di energia elettrica, gas, vapore e aria condizionata",DIVISIONE,D,"Energia elettrica, gas, vapore",alto,189,1211,2024
Puglia,36,"Raccolta, trattamento e fornitura di acqua",DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,36,2384,2024
Puglia,37,Gestione delle reti fognarie,DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,91,825,2024
Puglia,38,"Attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,394,12818,2024
Puglia,39,Attività di risanamento e altri servizi di gestione dei rifiuti,DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,22,374,2024
Puglia,41,Costruzione di edifici,DIVISIONE,F,Costruzioni,alto,5395,27737,2024
Puglia,42,Ingegneria civile,DIVISIONE,F,Costruzioni,alto,418,6840,2024
Puglia,43,Lavori di costruzione specializzati,DIVISIONE,F,Costruzioni,alto,10162,47648,2024
Puglia,45,Commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,DIVISIONE,G,Commercio e riparazione autoveicoli,basso,4124,18202,2024
Puglia,46,Commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,6925,49961,2024
Puglia,47,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,17633,86057,2024
Puglia,49,Trasporto terrestre e trasporto mediante condotte,DIVISIONE,H,Trasporto e magazzinaggio,medio,2965,29773,2024
Puglia,50,Trasporto marittimo e per vie d'acqua,DIVISIONE,H,Trasporto e magazzinaggio,medio,55,206,2024
Puglia,51,Trasporto aereo,DIVISIONE,H,Trasporto e magazzinaggio,medio,1,119,2024
Puglia,52,Magazzinaggio e attività di supporto ai trasporti,DIVISIONE,H,Trasporto e magazzinaggio,medio,845,10392,2024
Puglia,53,Servizi postali e attività di corriere,DIVISIONE,H,Trasporto e magazzinaggio,medio,171,1102,2024
Puglia,55,Alloggio,DIVISIONE,I,Alloggio e ristorazione,basso,2458,15101,2024
Puglia,56,Attività dei servizi di ristorazione,DIVISIONE,I,Alloggio e ristorazione,basso,14181,78487,2024
Puglia,58,Attività editoriali,DIVISIONE,J,Informazione e comunicazione,basso,95,704,2024
Puglia,59,"Attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",DIVISIONE,J,Informazione e comunicazione,basso,123,490,2024
Puglia,60,Attività di programmazione e trasmissione,DIVISIONE,J,Informazione e comunicazione,basso,69,540,2024
Puglia,61,Telecomunicazioni,DIVISIONE,J,Informazione e comunicazione,basso,88,474,2024
Puglia,62,"Produzione di software, consulenza informatica e attività connesse",DIVISIONE,J,Informazione e comunicazione,basso,677,7408,2024
Puglia,63,Attività dei servizi d'informazione e altri servizi informatici,DIVISIONE,J,Informazione e comunicazione,basso,934,4480,2024
Puglia,64,Attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),DIVISIONE,K,Attività finanziarie e assicurative,basso,107,5255,2024
Puglia,66,Attività ausiliarie dei servizi finanziari e delle attività assicurative,DIVISIONE,K,Attività finanziarie e assicurative,basso,1057,4041,2024
Puglia,68,Attività immobiliari,DIVISIONE,L,Attività immobiliari,basso,1434,3383,2024
Puglia,69,Attività legali e contabilità,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,3479,11390,2024
Puglia,70,Attività di direzione aziendale e di consulenza gestionale,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,641,2990,2024
Puglia,71,"Attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,939,4100,2024
Puglia,72,Ricerca scientifica e sviluppo,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,139,1176,2024
Puglia,73,Pubblicità e ricerche di mercato,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,366,4117,2024
Puglia,74,"Altre attività professionali, scientifiche e tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,703,2342,2024
Puglia,75,Servizi veterinari,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,71,206,2024
Puglia,77,Attività di noleggio e leasing operativo,DIVISIONE,N,Noleggio e servizi alle imprese,basso,449,2119,2024
Puglia,78,"Attività di ricerca, selezione, fornitura di personale",DIVISIONE,N,Noleggio e servizi alle imprese,basso,11,819,2024
Puglia,79,"Attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",DIVISIONE,N,Noleggio e servizi alle imprese,basso,453,1873,2024
Puglia,80,Servizi di vigilanza e investigazione,DIVISIONE,N,Noleggio e servizi alle imprese,basso,172,5177,2024
Puglia,81,Attività di servizi per edifici e paesaggio,DIVISIONE,N,Noleggio e servizi alle imprese,basso,1611,25012,2024
Puglia,82,Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,DIVISIONE,N,Noleggio e servizi alle imprese,basso,1088,10930,2024
Puglia,85,Istruzione,DIVISIONE,P,Istruzione,medio,824,4726,2024
Puglia,86,Assistenza sanitaria,DIVISIONE,Q,Sanità e assistenza sociale,alto,5593,26916,2024
Puglia,87,Servizi di assistenza sociale residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,344,11458,2024
Puglia,88,Assistenza sociale non residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,557,12956,2024
Puglia,90,"Attività creative, artistiche e di intrattenimento",DIVISIONE,R,Attività artistiche e sportive,basso,214,941,2024
Puglia,91,"Attività di biblioteche, archivi, musei ed altre attività culturali",DIVISIONE,R,Attività artistiche e sportive,basso,31,315,2024
Puglia,92,"Attività riguardanti le lotterie, le scommesse, le case da gioco",DIVISIONE,R,Attività artistiche e sportive,basso,509,2276,2024
Puglia,93,"Attività sportive, di intrattenimento e di divertimento",DIVISIONE,R,Attività artistiche e sportive,basso,1192,5675,2024
Puglia,95,Riparazione di computer e di beni per uso personale e per la casa,DIVISIONE,S,Altre attività di servizi,basso,294,1028,2024
Puglia,96,Altre attività di servizi per la persona,DIVISIONE,S,Altre attività di servizi,basso,5449,18293,2024
Molise,TOTALE,Totale economia (imprese con dipendenti),TOTALE,,,,7946,45546,2024
Molise,08,Altre attività di estrazione di minerali da cave e miniere,DIVISIONE,B,Estrazione di minerali,alto,10,113,2024
Molise,10,Industrie alimentari,DIVISIONE,C,Attività manifatturiere,alto,302,2318,2024
Molise,11,Industria delle bevande,DIVISIONE,C,Attività manifatturiere,alto,11,65,2024
Molise,13,Industrie tessili,DIVISIONE,C,Attività manifatturiere,alto,10,35,2024
Molise,14,"Confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",DIVISIONE,C,Attività manifatturiere,alto,40,316,2024
Molise,15,Fabbricazione di articoli in pelle e simili,DIVISIONE,C,Attività manifatturiere,alto,4,20,2024
Molise,16,"Industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",DIVISIONE,C,Attività manifatturiere,alto,39,169,2024
Molise,17,Fabbricazione di carta e di prodotti di carta,DIVISIONE,C,Attività manifatturiere,alto,9,120,2024
Molise,18,Stampa e riproduzione di supporti registrati,DIVISIONE,C,Attività manifatturiere,alto,19,88,2024
Molise,19,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,DIVISIONE,C,Attività manifatturiere,alto,1,13,2024
Molise,20,Fabbricazione di prodotti chimici,DIVISIONE,C,Attività manifatturiere,alto,8,221,2024
Molise,21,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,DIVISIONE,C,Attività manifatturiere,alto,1,67,2024
Molise,22,Fabbricazione di articoli in gomma e materie plastiche,DIVISIONE,C,Attività manifatturiere,alto,9,88,2024
Molise,23,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,DIVISIONE,C,Attività manifatturiere,alto,54,511,2024
Molise,24,Metallurgia,DIVISIONE,C,Attività manifatturiere,alto,7,146,2024
Molise,25,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),DIVISIONE,C,Attività manifatturiere,alto,156,1275,2024
Molise,26,"Fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",DIVISIONE,C,Attività manifatturiere,alto,10,173,2024
Molise,27,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,DIVISIONE,C,Attività manifatturiere,alto,5,135,2024
Molise,28,Fabbricazione di macchinari ed apparecchiature nca,DIVISIONE,C,Attività manifatturiere,alto,26,228,2024
Molise,29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",DIVISIONE,C,Attività manifatturiere,alto,5,105,2024
Molise,30,Fabbricazione di altri mezzi di trasporto,DIVISIONE,C,Attività manifatturiere,alto,2,69,2024
Molise,31,Fabbricazione di mobili,DIVISIONE,C,Attività manifatturiere,alto,27,239,2024
Molise,32,Altre industrie manifatturiere,DIVISIONE,C,Attività manifatturiere,alto,14,84,2024
